TOK_added,DATE_added,SHOT_added,TIME_added,α0,αI,αB,αn,αP,αR,αk,αe,αM,id_added,ind
JET,20000608,50443,60.891357421875,0.0496441,0.780719,0.320667,0.434846,-0.668522,2.22293,0.391426,0.57693,0.180104,Y8VHIH,190
JET,20000608,50444,62.645751953125,0.0495795,0.780858,0.320267,0.435406,-0.668456,2.22373,0.390634,0.576481,0.18002,HOQCM4,191
JET,20000608,50445,62.645751953125,0.0495622,0.780887,0.320168,0.435563,-0.668448,2.22397,0.390439,0.576384,0.179999,YNX54P,192
JET,20000608,50449,63.6249694824219,0.0495846,0.780863,0.320287,0.435339,-0.668439,2.22361,0.39067,0.576464,0.180021,DD9VMQ,193
JET,20000608,50451,61.12255859375,0.04965,0.780844,0.320627,0.434643,-0.668399,2.22247,0.391318,0.576591,0.180078,Q8RAQ1,194
JET,20000609,50460,63.8697509765625,0.0496145,0.780394,0.320665,0.435394,-0.668669,2.22396,0.391503,0.577567,0.180098,XZZHFS,195
JET,20000609,50461,63.3801574707031,0.0497036,0.780509,0.320609,0.434803,-0.668833,2.22271,0.392114,0.577755,0.180224,O01TFS,196
JET,20000609,50465,62.645751953125,0.0496535,0.780685,0.320679,0.434777,-0.668482,2.22279,0.391422,0.577004,0.180127,TPHN9K,197
JET,20000609,50466,61.6257629394531,0.049591,0.780828,0.320323,0.435304,-0.668443,2.22356,0.390735,0.576554,0.180036,XQ6UEL,198
JET,20000609,50467,63.3801574707031,0.04966,0.780323,0.320943,0.434985,-0.668726,2.22335,0.392103,0.577814,0.180106,0NY9PI,199
JET,20000613,50520,69.62255859375,0.0496112,0.781783,0.321001,0.433431,-0.667152,2.2188,0.390183,0.573334,0.17918,86JL9F,200
JET,20000613,50523,69.8673095703125,0.0496599,0.782561,0.321889,0.431636,-0.666287,2.21464,0.390276,0.570942,0.178504,8Y2NWS,201
JET,20000613,50524,62.1153564453125,0.0496799,0.780576,0.320376,0.434938,-0.668731,2.22309,0.391626,0.577535,0.180294,GO9UOG,202
JET,20000613,50525,60.891357421875,0.0496826,0.780524,0.320404,0.434967,-0.66877,2.22318,0.391706,0.577675,0.180302,ICVSUI,203
JET,20000619,50624,49.3721618652344,0.0495784,0.780322,0.320321,0.43596,-0.66877,2.22486,0.391095,0.577742,0.180153,ZBTUHZ,204
JET,20000619,50626,50.3785705566406,0.0497263,0.78001,0.320608,0.434865,-0.668887,2.22283,0.392619,0.578605,0.180425,8ATTK6,205
JET,20000621,50671,64.3861694335938,0.0496721,0.781902,0.319434,0.434606,-0.668349,2.22099,0.389867,0.574969,0.179975,GM7FE9,206
JET,20000621,50677,64.634521484375,0.0496678,0.782728,0.318543,0.434964,-0.668582,2.22061,0.38876,0.57396,0.179918,HHXCSX,207
JET,20000626,50751,57.5965576171875,0.0497283,0.779983,0.321337,0.434569,-0.668776,2.22288,0.392842,0.578723,0.180227,ZACI9F,208
JET,20000628,50791,61.8607482910156,0.0496581,0.781095,0.320773,0.434552,-0.66858,2.22209,0.391371,0.576287,0.179986,V7JS9E,209
JET,20000628,50792,61.6123657226563,0.0496461,0.781094,0.320673,0.434648,-0.66854,2.22228,0.391221,0.576232,0.179999,WVIWL7,210
JET,20000628,50796,63.3925476074219,0.0495088,0.780833,0.319767,0.436002,-0.668304,2.22488,0.389916,0.576229,0.180034,JQFL68,211
JET,20000629,50811,66.6355590820313,0.0495465,0.780676,0.319889,0.436081,-0.668717,2.22533,0.390418,0.577078,0.180219,XQ8CWP,212
JET,20000629,50813,65.13134765625,0.0496323,0.781414,0.32084,0.43407,-0.667937,2.22056,0.390865,0.574875,0.179615,5IP4FB,213
JET,20000629,50821,65.3797607421875,0.0496049,0.781061,0.320694,0.43484,-0.668325,2.22241,0.39094,0.575926,0.179791,4EMU28,214
JET,20000629,50824,65.8765258789063,0.0496352,0.781061,0.32134,0.434584,-0.668578,2.22192,0.391666,0.576154,0.179613,70ONEN,215
JET,20000629,50827,59.3767700195313,0.049539,0.780764,0.319494,0.43609,-0.668513,2.2253,0.38991,0.576788,0.180311,PL9615,216
JET,20000630,50836,61.3639526367188,0.0495399,0.780723,0.320095,0.43597,-0.66862,2.22497,0.39045,0.576826,0.180075,LKV39I,217
JET,20000630,50841,63.8893432617188,0.0496754,0.781386,0.320626,0.433933,-0.668056,2.22049,0.390939,0.575269,0.179868,PRX2G0,218
JET,20000630,50844,61.3639526367188,0.049671,0.781227,0.320796,0.434296,-0.668529,2.22159,0.391409,0.575997,0.180001,VVEBTU,219
JET,20000630,50845,60.370361328125,0.0496235,0.780956,0.320617,0.434987,-0.66861,2.22292,0.391164,0.576493,0.179988,0XRBO1,220
JET,20000630,50846,62.3989562988281,0.0495326,0.780869,0.320085,0.435798,-0.668393,2.22442,0.390197,0.576304,0.179953,GLC3MO,221
JET,20000630,50847,61.1155700683594,0.0497289,0.78122,0.320669,0.433836,-0.668512,2.22078,0.391711,0.576134,0.180215,J6SPOU,222
JET,20000630,50850,61.6123657226563,0.0496545,0.781029,0.320438,0.434586,-0.668396,2.22212,0.391097,0.576247,0.180091,KXX76W,223
JET,20000630,50852,60.8671569824219,0.0495676,0.780867,0.320211,0.435512,-0.668448,2.22391,0.390515,0.576431,0.180005,H3XDKP,224
JET,20000705,50887,64.634521484375,0.0495342,0.780688,0.320081,0.436098,-0.668704,2.22531,0.390475,0.576972,0.180097,0UO8OG,225
JET,20000705,50888,61.8607482910156,0.0495746,0.780885,0.320233,0.435428,-0.668434,2.22373,0.390554,0.576396,0.180005,3X164B,226
JET,20000706,50892,60.1219482421875,0.049529,0.780581,0.319609,0.436492,-0.668925,2.22639,0.390308,0.577471,0.180413,DXAA6P,227
JET,20001010,52009,60.370361328125,0.0495462,0.78086,0.320162,0.435692,-0.668437,2.22422,0.390357,0.576367,0.179961,RJAB3R,228
JET,20001010,52010,62.3989562988281,0.0494846,0.780873,0.320045,0.436217,-0.668471,2.22523,0.389947,0.576196,0.179864,I3V7T9,229
JET,20001010,52011,62.895751953125,0.0495218,0.780873,0.320109,0.435882,-0.668431,2.22457,0.390178,0.576265,0.179923,3KXE4X,230
JET,20001010,52014,61.8607482910156,0.0497325,0.78112,0.320616,0.433817,-0.668344,2.22083,0.391666,0.576278,0.180158,D786OL,231
JET,20001010,52016,60.6187438964844,0.0496224,0.780503,0.32044,0.435477,-0.668797,2.22396,0.391452,0.577536,0.180133,S6YHNI,232
JET,20001010,52022,61.1155700683594,0.0496895,0.780938,0.320609,0.434367,-0.668491,2.22197,0.391585,0.576637,0.18013,A2N0PS,233
JET,20001010,52024,59.1283569335938,0.0497706,0.781194,0.320724,0.433448,-0.668388,2.22021,0.391985,0.576271,0.180215,55BRF8,234
JET,20001010,52025,60.8671569824219,0.0496351,0.78089,0.320433,0.434881,-0.668458,2.22283,0.391105,0.576563,0.180067,CE1YVD,235
JET,20001017,52136,62.6473693847656,0.0496369,0.780884,0.320522,0.434732,-0.668422,2.2225,0.391268,0.576409,0.180069,T55SXJ,236
JET,20001019,52168,62.6473693847656,0.0497232,0.78097,0.32081,0.433834,-0.668294,2.22097,0.391711,0.576426,0.180155,10ZWQ1,237
JET,20001025,52289,64.3861694335938,0.0496473,0.781237,0.321037,0.433881,-0.667861,2.22054,0.391132,0.575168,0.179642,WINZ7D,238
JET,20001025,52289,68.8987426757813,0.0497521,0.781717,0.322337,0.431574,-0.666954,2.21567,0.392033,0.573323,0.179,DQE0YJ,239
JET,20001025,52290,65.13134765625,0.0497727,0.781666,0.322893,0.431111,-0.666773,2.21465,0.392499,0.573163,0.178724,E645PU,240
JET,20001025,52297,62.895751953125,0.0496002,0.781626,0.319271,0.435469,-0.668416,2.22255,0.389451,0.575346,0.179882,NMIA7G,241
JET,20001025,52298,65.3797607421875,0.0498017,0.785413,0.316023,0.43338,-0.667861,2.21414,0.38582,0.569068,0.179504,79NM8W,242
JET,20001025,52300,64.8829345703125,0.0498724,0.786501,0.315326,0.432398,-0.667572,2.21127,0.385002,0.567108,0.179441,KBPP70,243
JET,20001026,52306,59.8873596191406,0.0496383,0.780928,0.320391,0.434887,-0.668488,2.2228,0.391058,0.576547,0.180084,FFJ254,244
JET,20001026,52308,59.3767700195313,0.0497917,0.781321,0.320697,0.433209,-0.668353,2.21971,0.391954,0.576082,0.180238,4ZVRFM,245
JET,20001026,52309,59.1283569335938,0.0498208,0.781411,0.320729,0.432888,-0.668319,2.21909,0.392093,0.575959,0.180268,HI3YO5,246
JET,20001106,52373,69.3955688476563,0.0495698,0.780847,0.320083,0.435584,-0.668523,2.22414,0.390517,0.576561,0.180109,7C07N5,247
JET,20001106,52374,72.8731079101563,0.0495718,0.780863,0.320038,0.435567,-0.668526,2.22414,0.3905,0.576544,0.180143,I3AX3R,248
JET,20001106,52375,73.1215209960938,0.0495724,0.780862,0.320066,0.435555,-0.668522,2.22411,0.390513,0.576543,0.180128,DQCQQ9,249
JET,20001106,52376,73.1215209960938,0.0495727,0.780845,0.319829,0.43569,-0.668635,2.22454,0.39046,0.576719,0.180305,MGPDCY,250
JET,20001106,52388,60.370361328125,0.0496146,0.781114,0.32035,0.434689,-0.668076,2.22193,0.390541,0.575669,0.179918,88LF7X,251
JET,20001107,52415,71.6311645507813,0.0495721,0.780902,0.320272,0.435408,-0.668409,2.22365,0.390541,0.576323,0.179972,TSXBVJ,252
JET,20001107,52416,72.3763427734375,0.0495721,0.780887,0.320248,0.435439,-0.668429,2.22374,0.390545,0.576378,0.179991,WCTRWU,253
JET,20001107,52417,71.8795776367188,0.0495728,0.780942,0.320324,0.435329,-0.668363,2.22344,0.390535,0.576189,0.179931,V8PRXC,254
JET,20001108,52421,62.1505737304688,0.0496243,0.780887,0.320383,0.434969,-0.668492,2.22282,0.391046,0.576481,0.180149,RVTUOX,255
JET,20001108,52424,60.1219787597656,0.0496326,0.780767,0.320517,0.434983,-0.66858,2.22295,0.391378,0.576765,0.180059,77KZ24,256
JET,20001108,52425,62.8957824707031,0.0495783,0.780866,0.320251,0.435422,-0.668458,2.22375,0.390607,0.576469,0.180017,4FCQUJ,257
JET,20001108,52426,62.8957824707031,0.0495529,0.78087,0.320157,0.435633,-0.668439,2.22412,0.390404,0.576374,0.179988,UJR6LE,258
JET,20001108,52435,59.8735961914063,0.0496612,0.780659,0.320629,0.434855,-0.66867,2.22267,0.39175,0.577082,0.180074,R8KRXL,259
JET,20001108,52449,62.6473999023438,0.0496029,0.780882,0.320326,0.435199,-0.668485,2.2233,0.390839,0.576492,0.18004,86RRAB,260
JET,20001108,52450,61.8607788085938,0.0496453,0.780896,0.320484,0.434828,-0.668564,2.22261,0.391294,0.57658,0.180087,WLI5X9,261
JET,20001108,52451,61.3639831542969,0.0495705,0.78087,0.320219,0.435484,-0.668448,2.22385,0.390535,0.576431,0.180009,4R2CEF,262
JET,20001110,52490,59.3768005371094,0.0496255,0.780485,0.320631,0.435197,-0.668592,2.2236,0.391436,0.577361,0.180124,XFL4KW,263
JET,20001110,52492,58.3831787109375,0.0496161,0.780589,0.320601,0.435284,-0.668688,2.22382,0.391362,0.577256,0.180138,IXCGTL,264
JET,20001110,52494,58.8799743652344,0.0495833,0.780808,0.320313,0.435412,-0.668494,2.22379,0.39074,0.576612,0.180025,JHHOF4,265
JET,20001110,52496,58.631591796875,0.0497522,0.780623,0.32104,0.433515,-0.668076,2.2204,0.392266,0.5768,0.180057,WOE0G0,266
JET,20001113,52514,62.1505737304688,0.0495154,0.780939,0.319958,0.435936,-0.668397,2.22461,0.389952,0.57613,0.179967,0XL911,267
JET,20001113,52515,62.1505737304688,0.0495443,0.780939,0.320061,0.435645,-0.668357,2.22406,0.390169,0.576161,0.179981,JC13AV,268
JET,20001113,52518,61.8607788085938,0.0497647,0.781148,0.32094,0.433361,-0.668305,2.22004,0.392101,0.57619,0.180092,L7S8NN,269
JET,20001113,52519,62.8957824707031,0.0498024,0.781024,0.321238,0.433272,-0.668652,2.22019,0.392791,0.576847,0.180179,DKVPET,270
JET,20001113,52520,62.8957824707031,0.0495345,0.780944,0.320018,0.435722,-0.66835,2.22418,0.390092,0.57611,0.179976,9KIBJC,271
JET,20001113,52521,62.8957824707031,0.0497156,0.781011,0.320843,0.434048,-0.66855,2.22146,0.391908,0.57658,0.180122,5DPCXS,272
JET,20001201,52735,61.1156005859375,0.049618,0.780906,0.320327,0.435064,-0.668459,2.22309,0.390873,0.576508,0.180069,VGR1DX,273
JET,20001201,52736,62.3713989257813,0.0497637,0.781314,0.320615,0.433493,-0.668384,2.22022,0.391719,0.576067,0.18023,CJV0ZI,274
JET,20001201,52738,61.1156005859375,0.0499553,0.781515,0.32102,0.431766,-0.66841,2.21707,0.393085,0.576234,0.180405,5RLMIG,275
JET,20001201,52739,61.1156005859375,0.049975,0.781672,0.321031,0.431391,-0.668275,2.21633,0.393092,0.57585,0.18041,4D6UBX,276
JET,20001205,52768,62.1505737304688,0.0495287,0.780634,0.319732,0.436012,-0.668301,2.22509,0.38999,0.576756,0.180161,MVJT20,277
JET,20001205,52769,62.3989868164063,0.0495564,0.780854,0.319992,0.435555,-0.668306,2.22404,0.390273,0.576318,0.180066,QAEHNG,278
JET,20001205,52770,63.1441955566406,0.0495383,0.780977,0.319576,0.435435,-0.667928,2.22378,0.389725,0.5757,0.180132,M3DUDP,279
JET,20001205,52771,62.1505737304688,0.0496236,0.781001,0.320905,0.435163,-0.668968,2.2232,0.391457,0.57672,0.17991,FLLW1R,280
JET,20001205,52772,63.1441955566406,0.0496087,0.780986,0.320686,0.435183,-0.668725,2.22317,0.391121,0.576501,0.179909,YD0EHM,281
JET,20001205,52773,62.8957824707031,0.0496265,0.780955,0.321002,0.435209,-0.669063,2.22333,0.391604,0.576898,0.1799,YMH30T,282
JET,20001205,52774,62.8957824707031,0.0495838,0.780892,0.320384,0.435407,-0.668574,2.22371,0.390768,0.576522,0.17999,6K7L31,283
JET,20001205,52775,62.8957824707031,0.0495976,0.780942,0.320562,0.435292,-0.668693,2.22348,0.391009,0.576541,0.179964,YWE4SH,284
JET,20001205,52776,62.8957824707031,0.0496279,0.781074,0.320948,0.435065,-0.668988,2.22298,0.391526,0.576575,0.179897,SP5QQU,285
JET,20001205,52782,59.8735961914063,0.0497789,0.781334,0.320633,0.43337,-0.668405,2.21999,0.391833,0.576086,0.180246,8AMWLB,286
JET,20001205,52783,61.12939453125,0.0496606,0.78104,0.3204,0.434575,-0.668402,2.22218,0.391093,0.576316,0.180098,JSARS6,287
JET,20001205,52785,61.8607788085938,0.0496775,0.781025,0.32048,0.434507,-0.668519,2.22215,0.391313,0.576508,0.180143,Z99E9H,288
JET,20001207,52819,60.3703918457031,0.049672,0.780855,0.320486,0.434723,-0.668567,2.22259,0.391309,0.576899,0.180164,FX2FHX,289
JET,20001207,52820,59.8735961914063,0.0498418,0.781235,0.320775,0.432937,-0.668396,2.21925,0.39221,0.576504,0.180343,1VSCU8,290
JET,20001207,52821,61.1156005859375,0.0498706,0.781328,0.320913,0.432654,-0.668498,2.21888,0.392503,0.576502,0.180393,SDQ4RB,291
JET,20001207,52822,60.6187744140625,0.0499194,0.781464,0.32096,0.432158,-0.668463,2.21793,0.392712,0.576362,0.180452,67R9LM,292
JET,20001207,52823,60.3703918457031,0.0498581,0.78127,0.320869,0.432798,-0.668472,2.2191,0.39241,0.576555,0.180357,VI4ZRU,293
JET,20010108,52949,69.3955688476563,0.0495724,0.780848,0.320171,0.435521,-0.668482,2.22397,0.390546,0.576524,0.180051,1OKJRC,294
JET,20010108,52950,67.6153564453125,0.0495637,0.780853,0.320142,0.435593,-0.668479,2.22411,0.390478,0.576494,0.180039,HBMV6A,295
JET,20010108,52955,61.8607788085938,0.0495682,0.780867,0.320197,0.435516,-0.668453,2.22393,0.390512,0.576444,0.18001,IAFCIW,296
JET,20010108,52958,64.6345825195313,0.0495586,0.780879,0.320198,0.435574,-0.668436,2.22403,0.390436,0.576382,0.179982,RN9MDM,297
JET,20010109,52962,63.8893737792969,0.0497045,0.781205,0.320952,0.43373,-0.668117,2.22047,0.391469,0.575779,0.179884,C4P2VB,298
JET,20010109,52963,63.8893737792969,0.0497147,0.781143,0.321112,0.433786,-0.668346,2.22073,0.391794,0.576129,0.179937,6SIMBQ,299
JET,20010109,52964,64.1377563476563,0.049724,0.780653,0.321553,0.434185,-0.668714,2.22172,0.392523,0.577429,0.179873,K7F2ZV,300
JET,20010109,52965,64.3861694335938,0.0497156,0.781292,0.320978,0.43359,-0.66815,2.22023,0.391527,0.575674,0.17993,HDWTR0,301
JET,20010109,52968,61.6123962402344,0.0496963,0.780878,0.321153,0.434109,-0.668336,2.22127,0.391814,0.576564,0.179868,1F5CNJ,302
JET,20010109,52970,64.1377563476563,0.0497129,0.781135,0.321559,0.433514,-0.668107,2.21999,0.391914,0.575845,0.179652,SRU4OT,303
JET,20010109,52979,62.1505737304688,0.0497506,0.78134,0.321241,0.433168,-0.668163,2.21951,0.391929,0.575642,0.179958,15K1PI,304
JET,20010109,52983,64.1377563476563,0.0496112,0.780896,0.320499,0.435026,-0.668413,2.223,0.390923,0.576432,0.179986,NMSD90,305
JET,20010110,52988,61.6123962402344,0.0496849,0.781031,0.320485,0.434357,-0.66843,2.22183,0.391331,0.576416,0.18019,58VQVT,306
JET,20010110,52994,63.8893737792969,0.0497686,0.781649,0.319929,0.434198,-0.668837,2.22071,0.391161,0.5762,0.180129,4NEKLS,307
JET,20010110,52995,63.6409912109375,0.0496685,0.78121,0.320048,0.434961,-0.668699,2.22247,0.390849,0.576483,0.18006,1XDD8H,308
JET,20010110,52996,63.8893737792969,0.0498246,0.782096,0.319837,0.433471,-0.668729,2.21913,0.391153,0.575445,0.180146,ERAKVU,309
JET,20010110,52997,63.6409912109375,0.0498266,0.782221,0.319775,0.433239,-0.668543,2.21859,0.390962,0.575023,0.180181,F63QU7,310
JET,20010110,52998,64.1377563476563,0.0498681,0.782491,0.319669,0.432736,-0.668377,2.2174,0.390903,0.574522,0.180102,AO4DIE,311
JET,20010110,52999,64.1377563476563,0.049881,0.782478,0.319715,0.432858,-0.668672,2.21774,0.391143,0.574893,0.180203,L5QDLI,312
JET,20010110,53003,63.8893737792969,0.0500117,0.786645,0.31578,0.432223,-0.668689,2.21159,0.385939,0.568859,0.179914,I5JXN2,313
JET,20010110,53004,63.392578125,0.0498915,0.785195,0.316757,0.433144,-0.668513,2.21465,0.386854,0.570656,0.179814,MH1LKA,314
JET,20010110,53005,63.8893737792969,0.0498253,0.784309,0.317322,0.434015,-0.668815,2.21715,0.387583,0.572239,0.179887,LEJMCZ,315
JET,20010110,53006,64.1377563476563,0.0497285,0.783034,0.318328,0.434651,-0.6687,2.21971,0.388599,0.573834,0.179926,919VRB,316
JET,20010110,53008,63.6409912109375,0.0497418,0.783202,0.317982,0.434958,-0.668957,2.21981,0.388472,0.573946,0.179828,M3BPGH,317
JET,20010110,53009,64.1377563476563,0.0496297,0.781702,0.319327,0.435461,-0.66871,2.22261,0.389717,0.575663,0.179937,KNMLYM,318
JET,20010111,53015,62.1505737304688,0.0496578,0.780853,0.320644,0.434591,-0.668602,2.22236,0.391649,0.57663,0.180307,91Q9SR,319
JET,20010111,53020,62.8957824707031,0.0496145,0.780803,0.320442,0.435073,-0.668531,2.22316,0.391125,0.576642,0.180175,ATQ2KA,320
JET,20010111,53025,63.1441955566406,0.0496351,0.780823,0.320525,0.434783,-0.668427,2.2226,0.391275,0.576523,0.180114,QRR3UD,321
JET,20010111,53028,62.1505737304688,0.0496215,0.780806,0.32048,0.43498,-0.66848,2.22298,0.391173,0.576599,0.180079,3YI8WN,322
JET,20010111,53030,63.392578125,0.0496913,0.780983,0.32074,0.434075,-0.668403,2.22134,0.39178,0.576254,0.180149,IFS7A6,323
JET,20010111,53032,63.8893737792969,0.0496168,0.78083,0.320446,0.435018,-0.668467,2.22304,0.391084,0.57655,0.180062,PAZOXC,324
JET,20010111,53035,63.392578125,0.0496294,0.780865,0.320463,0.434885,-0.668414,2.22282,0.391042,0.576528,0.180073,M0HXOW,325
JET,20010112,53041,62.1367797851563,0.0496579,0.780993,0.320428,0.434632,-0.668449,2.22234,0.391147,0.576438,0.180157,N1JHBW,326
JET,20010112,53043,61.8745727539063,0.0497172,0.781092,0.320553,0.434033,-0.668422,2.22125,0.391525,0.576389,0.180253,5SLNL4,327
JET,20010112,53046,61.3639831542969,0.0497415,0.781112,0.320605,0.43388,-0.668493,2.22102,0.391674,0.576518,0.180319,G50KAS,328
JET,20010118,53142,62.1505737304688,0.0497398,0.780975,0.320986,0.433828,-0.668577,2.22112,0.392218,0.576712,0.180153,E1JA1M,329
JET,20010118,53143,63.1441955566406,0.0498693,0.781257,0.321403,0.43234,-0.668412,2.21841,0.393075,0.576344,0.180239,8I7HQQ,330
JET,20010118,53145,62.3713989257813,0.0498383,0.781192,0.321313,0.432693,-0.66846,2.21905,0.39291,0.57642,0.180193,FOPRG9,331
JET,20010118,53146,61.8607788085938,0.0498128,0.781299,0.3212,0.432843,-0.668481,2.21933,0.392692,0.576146,0.180212,KGF9UN,332
JET,20010118,53149,61.8607788085938,0.0497125,0.781057,0.320808,0.433947,-0.668422,2.22121,0.391801,0.576347,0.18011,8GJXRY,333
JET,20010119,53166,63.8893737792969,0.0495195,0.780687,0.319785,0.436361,-0.668757,2.22592,0.390225,0.577077,0.180224,MB1STP,334
JET,20010119,53169,65.628173828125,0.0495825,0.781267,0.320287,0.435057,-0.668411,2.22326,0.390421,0.575741,0.180037,AMC3X6,335
JET,20010119,53170,65.13134765625,0.0495731,0.780917,0.320227,0.43542,-0.668436,2.22375,0.390526,0.576344,0.180011,ZJD6FN,336
JET,20010119,53171,64.8829956054688,0.0495712,0.78089,0.320223,0.435461,-0.668445,2.22382,0.39053,0.576397,0.180009,HX1WB4,337
JET,20010119,53185,62.3989868164063,0.0495372,0.780896,0.320158,0.435676,-0.668348,2.22422,0.390222,0.576219,0.179944,Y0EEDS,338
JET,20010119,53186,63.1441955566406,0.0496706,0.781079,0.320367,0.434528,-0.668522,2.22199,0.391254,0.576293,0.180169,IDHR54,339
JET,20010119,53186,64.6345825195313,0.0496417,0.781004,0.320348,0.434823,-0.668533,2.2226,0.391094,0.576387,0.180128,2S1ETP,340
JET,20010119,53190,63.392578125,0.0497538,0.781139,0.320527,0.433962,-0.6688,2.22097,0.392026,0.576612,0.18035,NF43PR,341
JET,20010119,53191,64.3861694335938,0.0497241,0.781203,0.320468,0.434038,-0.66862,2.22109,0.391683,0.576251,0.180267,1A9N3D,342
JET,20010122,53193,63.1441955566406,0.0496095,0.780775,0.320395,0.435251,-0.668541,2.22349,0.390923,0.576802,0.180081,K1OLC0,343
JET,20010122,53194,62.3989868164063,0.0496134,0.780741,0.320425,0.435271,-0.668589,2.22356,0.390995,0.576925,0.18009,LXH3QE,344
JET,20010124,53260,64.8829956054688,0.0495223,0.780808,0.319741,0.436206,-0.668682,2.2256,0.3902,0.576754,0.180146,E281DW,345
JET,20010124,53261,59.8735961914063,0.0495954,0.77998,0.319921,0.436101,-0.668642,2.22484,0.391085,0.578276,0.180301,PKOGM2,346
JET,20010124,53262,63.392578125,0.0496025,0.78062,0.320459,0.435314,-0.668571,2.22357,0.391215,0.576944,0.180072,PDJ5VJ,347
JET,20010124,53263,63.8893737792969,0.0495808,0.780851,0.320275,0.435391,-0.66846,2.2237,0.390668,0.576485,0.180025,W6H59Q,348
JET,20010126,53297,60.3703918457031,0.0495998,0.780877,0.320299,0.435238,-0.668468,2.22343,0.390769,0.576519,0.180048,LC4LL0,349
JET,20010126,53298,60.6187744140625,0.0495777,0.780869,0.32024,0.435427,-0.668456,2.22375,0.390597,0.576461,0.180018,52AD3A,350
JET,20010126,53299,61.3777770996094,0.0498081,0.781414,0.320731,0.432973,-0.668315,2.21931,0.391994,0.575932,0.180285,VDYFCK,351
JET,20010126,53300,61.8607788085938,0.0495059,0.780889,0.319994,0.435979,-0.668351,2.22471,0.390008,0.576129,0.179896,NUC256,352
JET,20010126,53301,61.6261901855469,0.0499091,0.781638,0.320926,0.431936,-0.668247,2.2174,0.392572,0.575742,0.180378,I5DQD5,353
