ind,id,PHASE,TOK,IP,BT,NEL,PLTH,RGEO,KAREA,EPS,MEFF,TAUTH,DATE,SHOT,TIME,Q95,ZEFF,AMIN,VOL,POHM,PNBI,DWDIA,DWMHD,PICRH,PECRH,PL,PFLOSS,TAV,LCOULOMB,QCYL5,TAUBOHM,RHOSTAR,BETASTAR,NUSTAR,OMEGACYCL,IP_error,BT_error,NEL_error,PLTH_error,POHM_error,PNBI_error,DWDIA_error,DWMHD_error,PICRH_error,PECRH_error,PL_error,PFLOSS_error,RGEO_error,AMIN_error,EPS_error,VOL_error,KAREA_error,MEFF_error
12483,47MX0Y,HGELM,ASDEX,0.2954,2.202,3.935,2.003,1.692,0.9691,0.2437352245862884,1.5,0.05236,19820624,6090,1.254,4.698,0.0,0.4124,5.505,47590.0,2.552e6,0.0,0.0,0.0,0.0,2.6e6,596300.0,1146.43521728683,15.441060178331107,3.631378283374302,0.07686448,0.006575774469433259,0.6602262953724995,0.20773032039673306,1.468,"(0.292446, 0.298354)","(2.17998, 2.22402)","(3.81695, 4.05305)","(1.9429100000000001, 2.0630900000000003)","(23795.0, 71385.0)","(2.2968e6, 2.8072e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(2.320595e6, 2.878585e6)","(417410.0, 775190.0)","(1.67508, 1.70892)","(0.40621399999999996, 0.418586)","(0.2377021744727664, 0.2498901545000836)","(5.33985, 5.67015)","(0.9034584544428503, 1.0392486749311793)","(1.35, 1.65)"
12488,CT0JZ2,HSELM,ASDEX,0.2961,2.201,3.56,1.3559999999999999,1.689,0.9982,0.23718176435760804,1.5,0.0509,19820624,6091,1.218,4.15,0.0,0.4006,5.341,35830.0,2.247e6,368700.0,451100.0,0.0,0.0,1.859e6,503200.0,859.366598079102,15.20291835492386,3.5253158375163336,0.07468726666666667,0.005863627444254285,0.4481481145578011,0.3324362945712115,1.4673333333333334,"(0.293139, 0.29906099999999997)","(2.17899, 2.22301)","(3.4532000000000003, 3.6668)","(1.3153199999999998, 1.39668)","(17915.0, 53745.0)","(2.0223e6, 2.4717e6)","(294960.0, 442440.0)","(360880.0, 541320.0)","(0.0, 0.0)","(0.0, 0.0)","(1.7013083333333333e6, 2.017085e6)","(352240.0, 654160.0)","(1.67211, 1.7058900000000001)","(0.394591, 0.406609)","(0.2313109286061821, 0.24317120285148705)","(5.18077, 5.5012300000000005)","(0.9305925543180532, 1.0704610424751242)","(1.35, 1.65)"
12490,REYENV,HGELM,ASDEX,0.29519999999999996,2.201,4.024,1.772,1.689,0.9777,0.24209591474245115,1.5,0.05678,19820624,6091,1.298,4.531,0.0,0.4089,5.45,63150.0,2.255e6,0.0,0.0,0.0,0.0,2.318e6,545800.0,1085.97442313039,15.375697755701879,3.608429053944088,0.08331518666666667,0.006457743143096559,0.6401336760073095,0.2362125200186967,1.4673333333333334,"(0.29224799999999995, 0.298152)","(2.17899, 2.22301)","(3.90328, 4.14472)","(1.71884, 1.8251600000000001)","(31575.0, 94725.0)","(2.0295e6, 2.4805e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(2.061075e6, 2.575225e6)","(382060.0, 709540.0)","(1.67211, 1.7058900000000001)","(0.40276649999999997, 0.4150335)","(0.23610344160526173, 0.2482094479430181)","(5.2865, 5.6135)","(0.9114254818614442, 1.0484131502285188)","(1.35, 1.65)"
12495,EEY2F2,HSELM,ASDEX,0.2355,2.204,3.295,1.2389999999999999,1.691,0.9709,0.24346540508574807,1.5,0.04114,19820701,6208,1.169,5.85,0.0,0.4117,5.493,61990.0,2.418e6,654600.0,656100.0,0.0,0.0,1.824e6,584900.0,667.085112676923,14.988317582339683,4.5548148191481355,0.06044837333333334,0.005020029725283542,0.3211047118849655,0.6261623113676116,1.4693333333333334,"(0.233145, 0.23785499999999998)","(2.18196, 2.2260400000000002)","(3.19615, 3.39385)","(1.20183, 1.2761699999999998)","(30995.0, 92985.0)","(2.1762e6, 2.6598e6)","(523680.0, 785520.0)","(524880.0, 787320.0)","(0.0, 0.0)","(0.0, 0.0)","(1.682715e6, 1.966065e6)","(409430.0, 760370.0)","(1.67409, 1.70791)","(0.4055245, 0.4178755)","(0.2374390336727345, 0.2496135213757922)","(5.32821, 5.65779)","(0.9050921378119335, 1.0411279016606734)","(1.35, 1.65)"
12496,WT2PDE,HSELM,ASDEX,0.23609999999999998,2.204,3.408,1.47,1.684,0.9579,0.2477434679334917,1.5,0.04364,19820701,6208,1.199,6.269,0.0,0.4172,5.542,11820.0,2.422e6,344400.0,351100.0,0.0,0.0,2.085e6,614900.0,804.09367069478,15.158255987077801,4.622118020086866,0.06412170666666667,0.0054388308654374105,0.40032825234728386,0.4438109433156538,1.4693333333333334,"(0.23373899999999997, 0.23846099999999998)","(2.18196, 2.2260400000000002)","(3.30576, 3.51024)","(1.4259, 1.5141)","(5910.0, 17730.0)","(2.1798e6, 2.6642e6)","(275520.0, 413280.0)","(280880.0, 421320.0)","(0.0, 0.0)","(0.0, 0.0)","(1.9066166666666667e6, 2.26329e6)","(430430.0, 799370.0)","(1.66716, 1.70084)","(0.41094200000000003, 0.423458)","(0.241611203875732, 0.25399961611363037)","(5.3757399999999995, 5.70826)","(0.8929443007310555, 1.0271542390893627)","(1.35, 1.65)"
12497,EBKJGW,HSELM,ASDEX,0.236,2.202,3.404,1.7979999999999998,1.675,0.9532,0.2502686567164179,1.5,0.03805,19820701,6208,1.228,6.489,0.0,0.4192,5.538,6227.0,2.422e6,0.0,0.0,0.0,0.0,2.428e6,630400.0,858.993127823501,15.22488833972059,4.665981218971502,0.0558574,0.005599695062850964,0.4279349947759353,0.38582917546593426,1.468,"(0.23364, 0.23836)","(2.17998, 2.22402)","(3.3018799999999997, 3.50612)","(1.7440599999999997, 1.85194)","(3113.5, 9340.5)","(2.1798e6, 2.6642e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(2.1829135e6, 2.6735405e6)","(441280.0, 819520.0)","(1.65825, 1.69175)","(0.412912, 0.42548800000000003)","(0.2440738879858135, 0.2565885722900648)","(5.37186, 5.704140000000001)","(0.8885546153085048, 1.0221047819324602)","(1.35, 1.65)"
12502,BG7L8M,HSELM,ASDEX,0.3717,2.2,3.396,1.141,1.657,1.016,0.23741701870850937,1.5,0.06132,19820706,6292,1.181,3.183,0.0,0.3934,5.143,59710.0,2.392e6,770900.0,800000.0,0.0,0.0,1.661e6,520300.0,948.562218803976,15.325251273380658,2.807797309454865,0.089936,0.006276015342190199,0.47230368486091173,0.20471365080326526,1.4666666666666668,"(0.36798299999999995, 0.375417)","(2.1780000000000004, 2.222)","(3.29412, 3.49788)","(1.10677, 1.17523)","(29855.0, 89565.0)","(2.1528e6, 2.6312e6)","(616720.0, 925080.0)","(640000.0, 960000.0)","(0.0, 0.0)","(0.0, 0.0)","(1.550415e6, 1.772405e6)","(364210.0, 676390.0)","(1.64043, 1.67357)","(0.38749900000000004, 0.399301)","(0.23154035982958587, 0.24341239796882524)","(4.98871, 5.297289999999999)","(0.947139261488644, 1.0894947273301903)","(1.35, 1.65)"
12503,N24QYP,HGELM,ASDEX,0.3711,2.2,3.929,1.28,1.662,1.003,0.23977135980746092,1.5,0.07684,19820706,6292,1.22,3.321,0.0,0.3985,5.223,31030.0,2.403e6,632800.0,597200.0,0.0,0.0,1.825e6,544800.0,1134.84541462614,15.431662275113567,2.840209174662552,0.11269866666666668,0.00677681248244689,0.6537422683838015,0.16656716063469906,1.4666666666666668,"(0.36738899999999997, 0.374811)","(2.1780000000000004, 2.222)","(3.81113, 4.04687)","(1.2416, 1.3184)","(15515.0, 46545.0)","(2.1627e6, 2.6433e6)","(506240.0, 759360.0)","(477760.0, 716640.0)","(0.0, 0.0)","(0.0, 0.0)","(1.6909616666666665e6, 1.958965e6)","(381360.0, 708240.0)","(1.6453799999999998, 1.67862)","(0.3925225, 0.40447750000000005)","(0.23383642515876135, 0.24582619212583118)","(5.06631, 5.37969)","(0.9345894836187707, 1.0750587120847643)","(1.35, 1.65)"
12504,1E1LGW,HGELM,ASDEX,0.3712,2.2,3.927,1.892,1.654,0.9976,0.24232164449818622,1.5,0.06196,19820706,6292,1.259,3.408,0.0,0.4008,5.232,57910.0,2.403e6,0.0,0.0,0.0,0.0,2.461e6,568900.0,1350.43929198372,15.605850355501754,2.870286540793194,0.09087466666666667,0.007350134067101166,0.7775418909697474,0.11769373048764936,1.4666666666666668,"(0.367488, 0.37491199999999997)","(2.1780000000000004, 2.222)","(3.80919, 4.04481)","(1.83524, 1.9487599999999998)","(28955.0, 86865.0)","(2.1627e6, 2.6433e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(2.191655e6, 2.730165e6)","(398230.0, 739570.0)","(1.63746, 1.67054)","(0.394788, 0.406812)","(0.23632358399080536, 0.24844087794511013)","(5.07504, 5.38896)","(0.9299622922656475, 1.069736051746883)","(1.35, 1.65)"
12509,DI8HMD,HSELM,ASDEX,0.3721,2.199,3.654,1.259,1.658,1.015,0.23757539203860073,1.5,0.05808,19820706,6293,1.192,3.189,0.0,0.3939,5.153,125300.0,2.398e6,671900.0,767900.0,0.0,0.0,1.787e6,528500.0,919.22999862466,15.25722815593296,2.805216890276537,0.08514528,0.0061731809299455116,0.4929188929754936,0.2331993134577535,1.466,"(0.368379, 0.37582099999999996)","(2.1770099999999997, 2.22099)","(3.54438, 3.76362)","(1.2212299999999998, 1.29677)","(62650.0, 187950.0)","(2.1582e6, 2.6378e6)","(537520.0, 806280.0)","(614320.0, 921480.0)","(0.0, 0.0)","(0.0, 0.0)","(1.63213e6, 1.94267e6)","(369950.0, 687050.0)","(1.6414199999999999, 1.67458)","(0.3879915, 0.39980849999999996)","(0.23169481302774428, 0.24357477062543406)","(4.99841, 5.307589999999999)","(0.9460022940430123, 1.0881868731554887)","(1.35, 1.65)"
12510,G6T9UW,HGELM,ASDEX,0.3704,2.201,3.999,1.3139999999999998,1.658,1.004,0.2400482509047045,1.5,0.07204,19820706,6293,1.221,3.32,0.0,0.398,5.205,91620.0,2.404e6,671900.0,614300.0,0.0,0.0,1.862e6,547800.0,1076.98106810637,15.370497957039,2.849745549629565,0.10570669333333335,0.006607072030399239,0.6308884539204163,0.18734783005087702,1.4673333333333334,"(0.366696, 0.374104)","(2.17899, 2.22301)","(3.87903, 4.11897)","(1.2745799999999998, 1.3534199999999998)","(45810.0, 137430.0)","(2.1636e6, 2.6444e6)","(537520.0, 806280.0)","(491440.0, 737160.0)","(0.0, 0.0)","(0.0, 0.0)","(1.70261e6, 2.02163e6)","(383460.0, 712140.0)","(1.6414199999999999, 1.67458)","(0.39203000000000005, 0.40397)","(0.2341064625159742, 0.24611007542250005)","(5.04885, 5.36115)","(0.9359628225091474, 1.0766384644408762)","(1.35, 1.65)"
12511,W0T6M3,HGELM,ASDEX,0.36979999999999996,2.2,4.034,1.9269999999999998,1.656,0.9974,0.24196859903381643,1.5,0.05651,19820706,6293,1.25,3.413,0.0,0.4007,5.235,87640.0,2.404e6,0.0,0.0,0.0,0.0,2.492e6,564600.0,1220.81931092874,15.49150128222593,2.8771015438309155,0.08288133333333333,0.006990235278337434,0.7220630372492834,0.1477019742029021,1.4666666666666668,"(0.366102, 0.37349799999999994)","(2.1780000000000004, 2.222)","(3.9129799999999997, 4.1550199999999995)","(1.86919, 1.9848099999999997)","(43820.0, 131460.0)","(2.1636e6, 2.6444e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(2.20742e6, 2.77586e6)","(395220.0, 733980.0)","(1.63944, 1.6725599999999998)","(0.3946895, 0.4067105)","(0.23597927727555368, 0.248078917191236)","(5.07795, 5.39205)","(0.9298356726296182, 1.069590401121426)","(1.35, 1.65)"
12517,26VX62,HGELM,ASDEX,0.3704,2.201,3.848,1.375,1.66,1.0,0.24066265060240966,1.5,0.07297,19820706,6294,1.225,3.364,0.0,0.3995,5.231,74140.0,2.401e6,537500.0,551300.0,0.0,0.0,1.928e6,553500.0,1179.66104990575,15.480808687281776,2.8577064852327174,0.10707131333333332,0.006888900554182405,0.6649445175330271,0.1513594580246068,1.4673333333333334,"(0.366696, 0.374104)","(2.17899, 2.22301)","(3.73256, 3.96344)","(1.33375, 1.41625)","(37070.0, 111210.0)","(2.1609e6, 2.6411e6)","(430000.0, 645000.0)","(441040.0, 661560.0)","(0.0, 0.0)","(0.0, 0.0)","(1.76061e6, 2.09627e6)","(387450.0, 719550.0)","(1.6434, 1.6765999999999999)","(0.3935075, 0.40549250000000003)","(0.23470565430036983, 0.24673999026408666)","(5.07407, 5.38793)","(0.9324629818384804, 1.0726125961106008)","(1.35, 1.65)"
12518,6UCAO1,HGELM,ASDEX,0.3699,2.2,3.919,1.884,1.655,0.997,0.24217522658610272,1.5,0.05776,19820706,6294,1.25,3.42,0.0,0.4008,5.232,47290.0,2.403e6,0.0,0.0,0.0,0.0,2.45e6,566500.0,1256.20925019761,15.53453869734825,2.877489746716455,0.08471466666666667,0.007089061131802039,0.7218136325725981,0.13565928807658242,1.4666666666666668,"(0.366201, 0.373599)","(2.1780000000000004, 2.222)","(3.80143, 4.03657)","(1.82748, 1.9405199999999998)","(23645.0, 70935.0)","(2.1627e6, 2.6433e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(2.186345e6, 2.714235e6)","(396550.0, 736450.0)","(1.63845, 1.67155)","(0.394788, 0.406812)","(0.23618079028446648, 0.2482907626110043)","(5.07504, 5.38896)","(0.9294003815150338, 1.069089685552474)","(1.35, 1.65)"
12523,32BQ9X,HSELM,ASDEX,0.3712,2.2,3.33,1.3519999999999999,1.657,1.019,0.23657211828605915,1.5,0.04631,19820706,6295,1.178,3.15,0.0,0.392,5.124,122300.0,2.39e6,580800.0,662500.0,0.0,0.0,1.877e6,525000.0,868.693235496514,15.247106925641749,2.8019019294813376,0.06792133333333333,0.006027435804793288,0.424129521745021,0.23889748243294837,1.4666666666666668,"(0.367488, 0.37491199999999997)","(2.1780000000000004, 2.222)","(3.2301, 3.4299)","(1.31144, 1.3925599999999998)","(61150.0, 183450.0)","(2.151e6, 2.629e6)","(464640.0, 696960.0)","(530000.0, 795000.0)","(0.0, 0.0)","(0.0, 0.0)","(1.7039366666666667e6, 2.05013e6)","(367500.0, 682500.0)","(1.64043, 1.67357)","(0.38612, 0.39788)","(0.23071637278392898, 0.24254616167712123)","(4.97028, 5.2777199999999995)","(0.9503925287097639, 1.0932369621082474)","(1.35, 1.65)"
12525,1GQ6H8,HGELM,ASDEX,0.3704,2.2,3.993,1.92,1.659,0.9972,0.24159132007233272,1.5,0.05607,19820706,6295,1.24,3.403,0.0,0.4008,5.246,80300.0,2.404e6,0.0,0.0,0.0,0.0,2.484e6,564700.0,1216.07613402013,15.492716280068922,2.8678165272360605,0.082236,0.006974902010153316,0.7119473947880004,0.14749040844919578,1.4666666666666668,"(0.366696, 0.374104)","(2.1780000000000004, 2.222)","(3.87321, 4.1127899999999995)","(1.8623999999999998, 1.9776)","(40150.0, 120450.0)","(2.1636e6, 2.6444e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(2.20375e6, 2.76485e6)","(395290.0, 734110.0)","(1.64241, 1.6755900000000001)","(0.394788, 0.406812)","(0.23561133690222544, 0.24769211098325025)","(5.088620000000001, 5.40338)","(0.9296404440199136, 1.069365829562052)","(1.35, 1.65)"
12530,MXD00X,HSELM,ASDEX,0.3725,2.2,4.273,1.307,1.676,1.016,0.23478520286396184,1.5,0.06065,19820708,6322,1.18,3.132,0.0,0.3935,5.205,103000.0,2.447e6,718600.0,706700.0,0.0,0.0,1.839e6,532700.0,843.571181430847,15.09308923160517,2.771687393863218,0.08895333333333334,0.005917000029686599,0.5284969157120061,0.32565849574068595,1.4666666666666668,"(0.368775, 0.376225)","(2.1780000000000004, 2.222)","(4.14481, 4.40119)","(1.26779, 1.34621)","(51500.0, 154500.0)","(2.2023e6, 2.6917e6)","(574880.0, 862320.0)","(565360.0, 848040.0)","(0.0, 0.0)","(0.0, 0.0)","(1.6852666666666665e6, 1.9934e6)","(372890.0, 692510.0)","(1.6592399999999998, 1.69276)","(0.38759750000000004, 0.3994025)","(0.22897368794158654, 0.24071412212820328)","(5.04885, 5.36115)","(0.947208924110208, 1.0895748602757585)","(1.35, 1.65)"
12531,W3EKRH,HGELM,ASDEX,0.3705,2.2,4.518,1.4649999999999999,1.675,1.004,0.23767164179104477,1.5,0.07109,19820708,6322,1.232,3.279,0.0,0.3981,5.262,67790.0,2.45e6,465100.0,502100.0,0.0,0.0,2.028e6,562700.0,1037.64008142693,15.272272575539997,2.821036969181693,0.10426533333333335,0.006486592756623221,0.6873545237803556,0.2299834723384728,1.4666666666666668,"(0.366795, 0.374205)","(2.1780000000000004, 2.222)","(4.38246, 4.65354)","(1.42105, 1.5089499999999998)","(33895.0, 101685.0)","(2.205e6, 2.695e6)","(372080.0, 558120.0)","(401680.0, 602520.0)","(0.0, 0.0)","(0.0, 0.0)","(1.8470816666666667e6, 2.208965e6)","(393890.0, 731510.0)","(1.65825, 1.69175)","(0.3921285, 0.40407150000000003)","(0.23178868036057335, 0.2436734509271823)","(5.104139999999999, 5.41986)","(0.9361387275511882, 1.0768408080914955)","(1.35, 1.65)"
12532,FBSIRJ,HGELM,ASDEX,0.3691,2.2,4.686,1.9709999999999999,1.673,0.996,0.23998804542737598,1.5,0.06233,19820708,6322,1.283,3.398,0.0,0.4015,5.302,102500.0,2.451e6,0.0,0.0,0.0,0.0,2.554e6,582500.0,1170.12551561204,15.374179653625351,2.8600714886957572,0.09141733333333335,0.006829927851441736,0.8039380118526923,0.18845185879216916,1.4666666666666668,"(0.365409, 0.372791)","(2.1780000000000004, 2.222)","(4.54542, 4.82658)","(1.91187, 2.0301299999999998)","(51250.0, 153750.0)","(2.2059e6, 2.6961e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(2.25715e6, 2.84985e6)","(407750.0, 757250.0)","(1.6562700000000001, 1.68973)","(0.39547750000000004, 0.4075225)","(0.23404774727323302, 0.24604834960483496)","(5.142939999999999, 5.46106)","(0.9284557669961373, 1.0680030950377064)","(1.35, 1.65)"
12537,9335V9,HSELM,ASDEX,0.3717,2.198,4.536,1.0719999999999998,1.676,1.012,0.23573985680190931,1.5,0.07901,19820708,6327,1.186,3.178,0.0,0.3951,5.224,72170.0,2.45e6,818200.0,957400.0,0.0,0.0,1.611e6,539600.0,845.920278600111,15.066005361949426,2.78635847168911,0.11577598666666666,0.0059066076276953405,0.5636120854584408,0.34289128207635866,1.4653333333333334,"(0.36798299999999995, 0.375417)","(2.17602, 2.21998)","(4.39992, 4.672079999999999)","(1.0398399999999999, 1.1041599999999998)","(36085.0, 108255.0)","(2.205e6, 2.695e6)","(654560.0, 981840.0)","(765920.0, 1.14888e6)","(0.0, 0.0)","(0.0, 0.0)","(1.512285e6, 1.710055e6)","(377720.0, 701480.0)","(1.6592399999999998, 1.69276)","(0.3891735, 0.4010265)","(0.22990471183156502, 0.24169288348882623)","(5.06728, 5.38072)","(0.9429824922438277, 1.0847131937594698)","(1.35, 1.65)"
12538,9K2EUK,HGELM,ASDEX,0.3716,2.199,4.891,1.391,1.679,0.9997,0.23823704586063132,1.5,0.08354,19820708,6327,1.225,3.313,0.0,0.4,5.301,40070.0,2.452e6,511400.0,529400.0,0.0,0.0,1.969e6,578100.0,1061.02777184654,15.254897945983856,2.8181725130038013,0.12246964,0.00653109914620145,0.761565298633573,0.237323348117009,1.466,"(0.367884, 0.375316)","(2.1770099999999997, 2.22099)","(4.74427, 5.03773)","(1.34927, 1.43273)","(20035.0, 60105.0)","(2.2068e6, 2.6972e6)","(409120.0, 613680.0)","(423520.0, 635280.0)","(0.0, 0.0)","(0.0, 0.0)","(1.808115e6, 2.129225e6)","(404670.0, 751530.0)","(1.66221, 1.6957900000000001)","(0.394, 0.406)","(0.2323400892799226, 0.24425313287731396)","(5.141970000000001, 5.46003)","(0.9319136228607051, 1.0719806682262503)","(1.35, 1.65)"
12539,CHX54C,HGELM,ASDEX,0.36929999999999996,2.198,4.9239999999999995,1.9269999999999998,1.673,0.9947,0.24022713687985653,1.5,0.06374,19820708,6327,1.264,3.405,0.0,0.4019,5.306,58110.0,2.453e6,0.0,0.0,0.0,0.0,2.511e6,584500.0,1112.72838655171,15.299112703421724,2.8581887256582896,0.09340034666666668,0.006659735961328516,0.8047945499872324,0.21744146753990237,1.4653333333333334,"(0.36560699999999996, 0.37299299999999996)","(2.17602, 2.21998)","(4.77628, 5.071719999999999)","(1.86919, 1.9848099999999997)","(29055.0, 87165.0)","(2.2077e6, 2.6983e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(2.236755e6, 2.785465e6)","(409150.0, 759850.0)","(1.6562700000000001, 1.68973)","(0.3958715, 0.40792849999999997)","(0.23428092062045416, 0.24629347872025692)","(5.14682, 5.46518)","(0.9273076172042138, 1.0666823778049312)","(1.35, 1.65)"
12544,HIO49B,HGELM,ASDEX,0.2969,2.198,5.6579999999999995,1.627,1.674,1.004,0.23811230585424134,1.5,0.04189,19820708,6336,1.179,4.103,0.0,0.3986,5.27,73260.0,2.456e6,372400.0,329800.0,0.0,0.0,2.185e6,558000.0,541.247403740135,14.508944269409906,3.5262969278153324,0.06138281333333333,0.0046831821765923425,0.44981774529135615,1.2528276995127257,1.4653333333333334,"(0.293931, 0.299869)","(2.17602, 2.21998)","(5.4882599999999995, 5.8277399999999995)","(1.57819, 1.67581)","(36630.0, 109890.0)","(2.2104e6, 2.7016e6)","(297920.0, 446880.0)","(263840.0, 395760.0)","(0.0, 0.0)","(0.0, 0.0)","(1.9718300000000002e6, 2.39869e6)","(390600.0, 725400.0)","(1.65726, 1.69074)","(0.392621, 0.404579)","(0.2322184368974532, 0.2441252428707626)","(5.1118999999999994, 5.4281)","(0.9357699780138244, 1.07641663532937)","(1.35, 1.65)"
12545,TXP09Z,HGELM,ASDEX,0.2948,2.198,5.668,1.803,1.674,0.9945,0.24026284348864996,1.5,0.04557,19820708,6336,1.242,4.274,0.0,0.4022,5.316,77710.0,2.456e6,156800.0,151400.0,0.0,0.0,2.381e6,577800.0,645.459272878402,14.684146976797173,3.5833153604762167,0.06677524,0.005068422258223953,0.5373738157644977,0.8954350989925307,1.4653333333333334,"(0.291852, 0.297748)","(2.17602, 2.21998)","(5.49796, 5.83804)","(1.74891, 1.85709)","(38855.0, 116565.0)","(2.2104e6, 2.7016e6)","(125440.0, 188160.0)","(121120.0, 181680.0)","(0.0, 0.0)","(0.0, 0.0)","(2.126695e6, 2.634325e6)","(404460.0, 751140.0)","(1.65726, 1.69074)","(0.396167, 0.408233)","(0.23431574340229722, 0.2463300870110906)","(5.1565199999999995, 5.47548)","(0.9271156689159719, 1.0664615796008419)","(1.35, 1.65)"
12546,Q2H793,HGELM,ASDEX,0.2946,2.198,5.6579999999999995,1.948,1.671,0.9926,0.2412327947336924,1.5,0.04352,19820708,6336,1.304,4.325,0.0,0.4031,5.32,73610.0,2.456e6,0.0,0.0,0.0,0.0,2.53e6,581200.0,666.956281735542,14.717792286032786,3.6000024573521663,0.06377130666666668,0.005140629676384408,0.5542913809564045,0.836408186191683,1.4653333333333334,"(0.29165399999999997, 0.297546)","(2.17602, 2.21998)","(5.4882599999999995, 5.8277399999999995)","(1.88956, 2.00644)","(36805.0, 110415.0)","(2.2104e6, 2.7016e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(2.247205e6, 2.812015e6)","(406840.0, 755560.0)","(1.65429, 1.68771)","(0.3970535, 0.4091465)","(0.23526168595315544, 0.2473245319744422)","(5.1604, 5.4796000000000005)","(0.9253331500227436, 1.0644111472995919)","(1.35, 1.65)"
12552,TJS511,HGELM,ASDEX,0.1969,2.2,2.067,1.657,1.69,0.9363,0.2529585798816568,1.5,0.0225,19820713,6374,0.91,8.475,0.0,0.4275,5.708,0.0,2.422e6,424.0,424.0,0.0,0.0,2.422e6,764600.0,748.044704887798,15.3360166250609,5.657823727036805,0.033,0.005128768520746759,0.2267022650535423,0.37466455505383184,1.4666666666666668,"(0.194931, 0.198869)","(2.1780000000000004, 2.222)","(2.0049900000000003, 2.12901)","(1.60729, 1.70671)","(0.0, 0.0)","(2.1798e6, 2.6642e6)","(339.2, 508.8)","(339.2, 508.8)","(0.0, 0.0)","(0.0, 0.0)","(2.1794608e6, 2.6636911999999997e6)","(535220.0, 993980.0)","(1.6731, 1.7068999999999999)","(0.4210875, 0.4339125)","(0.24669722889448711, 0.2593464228079613)","(5.53676, 5.87924)","(0.8727976266587635, 1.0039795106544929)","(1.35, 1.65)"
12553,3IE2EC,HGELM,ASDEX,0.1964,2.201,2.0709999999999997,1.665,1.676,0.9376,0.25471360381861574,1.5,0.02225,19820713,6374,0.92,8.561,0.0,0.4269,5.653,12600.0,2.422e6,0.0,0.0,0.0,0.0,2.435e6,769200.0,749.415068314209,15.336880225451434,5.713695145299094,0.032648166666666666,0.005138343514006661,0.22735034948442784,0.3707386149770417,1.4673333333333334,"(0.194436, 0.19836399999999998)","(2.17899, 2.22301)","(2.00887, 2.1331299999999995)","(1.61505, 1.71495)","(6300.0, 18900.0)","(2.1798e6, 2.6642e6)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(2.1861e6, 2.6831e6)","(538440.0, 999960.0)","(1.6592399999999998, 1.69276)","(0.4204965, 0.4333035)","(0.24840881164488762, 0.2611457655312071)","(5.483409999999999, 5.82259)","(0.8740599006044317, 1.0054315049537166)","(1.35, 1.65)"
12558,N0X4CE,HSELM,ASDEX,0.1971,2.2,3.144,1.204,1.666,0.9385,0.2558823529411765,1.5,0.03962,19820713,6406,0.89,8.556,0.0,0.4263,5.609,0.0,2.423e6,195800.0,611200.0,0.0,0.0,1.95e6,746100.0,640.497633790005,14.971100513058921,5.712179179471012,0.05810933333333334,0.004759144299170792,0.29524863376303423,0.7423354351686875,1.4666666666666668,"(0.195129, 0.199071)","(2.1780000000000004, 2.222)","(3.04968, 3.2383200000000003)","(1.16788, 1.24012)","(0.0, 0.0)","(2.1807e6, 2.6653e6)","(156640.0, 234960.0)","(488960.0, 733440.0)","(0.0, 0.0)","(0.0, 0.0)","(1.8025133333333333e6, 2.09802e6)","(522270.0, 969930.0)","(1.64934, 1.6826599999999998)","(0.4199055, 0.43269450000000004)","(0.24954863133372163, 0.26234402852049915)","(5.44073, 5.77727)","(0.8749199361266148, 1.0064208042097331)","(1.35, 1.65)"
