ind,id,TOK,TOK_ID,DIVNAME,LCUPDATE,DATE,SHOT,TIME,TIME_ID,T1,T2,AUXHEAT,PHASE,HYBRID,ITB,ITBTYPE,ELMTYPE,ELMFREQ,ELMMAX,ELMDUR,ELMINT,OLTIME,LHTIME,TPI,ISEQ,MEFF,PGASA,PGASZ,BGASA,BGASZ,BGASA2,BGASZ2,PELLET,FUELRATE,XGASZ,XGASA,CONFIG,RGEO,RMAG,AMIN,KAPPA,KAPPAA,KAREA,DELTA,DELTAU,DELTAL,INDENT,AREA,VOL,SURFFORM,SEPLIM,XPLIM,WALMAT,DIVMAT,LIMMAT,EVAP,DALFMP,DALFDV,IGRADB,BT,IEML,PREMAG,IP,VSURF,Q95,SH95,BEILI2,BEIMHD,BEPMHD,BETMHD,BEPDIA,BMHDMDIA,TAUCR,FBS,RHOQ2,RHOINV,NEL,NELFORM,DNELDT,NEV,NE0,NE0TSC,ZEFF,ZEFFNEO,PRAD,POHM,ENBI,PINJ,BSOURCE,PINJ2,BSOURCE2,COCTR,PNBI,PFLOSS,ECHFREQ,ECHMODE,ECHLOC,PECRHC,PECRH,ICFREQ,ICSCHEME,ICANTEN,PICRHC,PICRH,PALPHA,DWDIA,DWDIAPAR,DWMHD,DWHC,TEV,TE0,TE0TSC,TIV,TI0,TICX0,WDIA,WMHD,WKIN,WEKIN,WIKIN,WROT,WFPER,WFPAR,WFFORM,WFANI,WFICRH,WFICRHP,WFICFORM,ICFORM,WFANIIC,TAUDIA,TAUMHD,TAUTH1,TAUTH2,WTOT,WTH,PL,PLTH,TAUTOT],TAUTH,TAUC92,TAUC93,H89,HITER96L,H93,HITER92Y,HEPS97,HIPB98Y,HIPB98Y1,HIPB98Y2,HIPB98Y3,HIPB98Y4,OMGAIMP0,OMGAIMPH,OMGAM0,OMGAMH,SPIN,TORQ,TORQBM,TORQIN,VTOR0,VTORV,VTORIMP,STANDARD,SELDB1,SELDB2,SELDB2X,IAEA92,DB2P5,DB2P8,DB3IS,DB3V5,IAE2000N,IAE2000X,HMWS2003,IAE2004S,IAE2004I,DB3DONLY,HMWS2005,OJK2006,SELDB3,SELDB3X,SELDB4,AAREA,STDDB4V5,NEGW,NEL/NEGW,NUSTAREAV,QCYL,NUSTARECYL,RHOSTAR,BETATHT,TI0/TE0,BETAN,NESEP,NESOL,PMAIN,PDIV,GP_MAIN,GP_DIV,SELDB5,STD3,TAV,BETATHTP,BETATHNP,NUSTARAVP,NUSTARAVPNOQ,RHOSTARAVP,TE0/TAV,NEO/NAV,H98y2 calc,ABS IP,EPSILON,LTAUTH,LIP,LBT,LNEL,LKAPPA,L(1+DELTA),LRGEO,LEPSILON,LMEFF,LPLTH,LTAUTH/NEL^0.2,LBTAUTH,LNUSTAR,LNUSTARNOQ,LRHOSTAR,LQ95,LBETATH,database_index,EPS,LCOULOMB,OMEGACYCL,QCYL5,TAUBOHM,BETASTAR,NUSTAR,Hugill,qeng,PSTAR,akB,ng,nnorm,RkB
13475,Z8Y0D8,ASDEX,1,DV-II-C,19940125,19900220,31138,1.263,1263,1.261,1.265,NB,HGELMH,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.199,1.248,5,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.685,1.758,0.3813,1.011,1.01060467129874,1.01,0.0,0.0,0.0,0.0,0.4616,4.885,25.5043945981597,0.1942,,CSS,CC,NONE,BOROA,,,1,2.629,0.0,,0.3419,0.1281,3.821,,1.853,1.217,1.217,0.005235,0.9178,0.2506,11.2881714676034,,,0.298145089792317,2.908,0,1.751e20,2.674e19,3.9e19,3.074e19,0.0,,384900.0,43810.0,54000.0,2.816e6,404020,0.0,0,1.0,2.807e6,551700.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,900000.0,1.088e6,1.1e6,1,818.5,2272.0,1685.0,,,,85170.0,112900.0,27970.0,24680.0,,,,,42630.0,0.4774,0.0,0.0,0.0,0,0.0,0.04366,0.06448,0.0221,0.04317,97270.0,54640.0,1.817,1.266,0.05352,0.04317,0.7407,0.7407,1.298,0.8926,0.4954,0.6735,0.7214,0.7642,0.7728,0.7472,0.7617,0.6622,,,,,,,,,,,,0,0,1111101111,1011011111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,,1,7.48541674524589,0.388488724004167,,3.35407167260941,0.647823776682046,0.006130332124022968,0.00135132379454645,,1.53488194194209,,,,,,,1,1,910.60034582228,0.00258931527330673,0.759177317095194,0.52780314541912,0.138132202412751,0.00434834540350205,2.4950572558243,1.45848915482423,1.294391082112,341900.0,0.226290801186944,-3.14260946941475,12.7422735756274,0.966603545747744,44.8165823265581,0.0109399400383343,0.0,0.521765563804325,-1.48593437592294,0.693147180559945,14.0513728816863,-12.1059259347264,-2.17600592366701,-0.639031895440106,-1.97954406390487,-5.43795987325045,1.34051216846476,-5.9563618114641,2,0.22629080118694359,15.361974346168424,1.3145,3.352559515686596,0.056746965,0.2718781036972066,0.24879665636733328,6.182995298625328,3.3505535913385054,0.25916069600818836,1.012462077,7.485410422584851,0.3884890521468312,4.47416365
13482,9JDZI2,ASDEX,1,DV-II-C,19940125,19900220,31140,1.27,1270,1.268,1.272,NB,HGELMH,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.199,1.247,5,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.685,1.763,0.383,1.006,1.00621007076562,1.006,0.0,0.0,0.0,0.0,0.4637,4.908,25.5541412816387,0.1924,,CSS,CC,NONE,BOROA,,,1,2.628,0.0,,0.3206,0.2211,4.137,,1.965,1.314,1.314,0.004979,0.993,0.2647,6.13265314337404,,,0.278589509519798,2.9539999999999997,0,7.965e19,2.559e19,4.1e19,2.822e19,0.0,,406500.0,70870.0,54000.0,2.774e6,404020,0.0,0,1.0,2.765e6,548800.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,600000.0,1.076e6,800000.0,1,737.6,1989.0,1532.0,,,,80990.0,107200.0,25780.0,21950.0,,,,,40850.0,0.4789,0.0,0.0,0.0,0,0.0,0.03621,0.05263,0.01659,0.03324,92500.0,51650.0,2.1029999999999998,1.5539999999999998,0.04399,0.03324,0.7407,0.7407,1.212,0.8467,0.469,0.6268,0.6721,0.7097,0.7162,0.6996,0.7107,0.6179,,,,,,,,,,,,0,0,1111111111,1011011111,1,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,,1,6.95691126864794,0.424613723810524,,3.58951060908105,0.858132934916088,0.005875827543895229,0.00127332347887978,,1.56315751590767,,,,,,,1,1,843.395678322792,0.00243800747408788,0.765412674625336,0.670242053966258,0.162011615655368,0.00416782111888264,2.35832368023915,1.6021883548261,1.16354359819344,320600.0,0.227299703264095,-3.40400130899489,12.6779495191576,0.966223100622364,44.8322769509961,0.00598207167754747,0.0,0.521765563804325,-1.48148585360582,0.693147180559945,14.2563428099097,-12.3704566991941,-2.43777820837253,-0.400116357264567,-1.82008724474384,-5.48036189318656,1.41997088747927,-6.01657418226415,2,0.22729970326409496,15.277459148460746,1.314,3.5901959249013253,0.04367736,0.25599078477922727,0.31167452288448905,6.757943013100437,3.5894463843942463,0.3166259168704156,1.012563144,6.956905392396382,0.424614082466696,4.454749080000001
13484,MZQCGR,ASDEX,1,DV-II-C,19940125,19900220,31140,1.325,1325,1.323,1.327,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.199,1.247,7,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.68,1.777,0.3898,0.9892,0.989216666716016,0.9889,0.0,0.0,0.0,0.0,0.4722,4.983,25.7137672763188,0.1906,,CSS,CC,NONE,BOROA,,,1,2.629,0.0,,0.3185,0.1309,4.456,,2.379,1.727,1.727,0.006452,1.41,0.2605,10.260128342246,,,0.270810030987372,3.858,0,6.042e19,3.647e19,4.7e19,3.512e19,2.398,,597600.0,41690.0,54000.0,2.764e6,404020,0.0,0,1.0,2.759e6,594100.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,156900.0,0.0,1,897.0,2217.0,1667.0,,,,113200.0,138600.0,72490.0,33800.0,,,,,35500.0,0.5042,0.0,0.0,0.0,0,0.0,0.0404,0.04947,0.03285,0.03913,121900.0,86350.0,2.8009999999999997,2.207,0.04351,0.03913,0.7407,0.7407,1.363,1.185,0.6847,0.8741,0.9176,0.9517,0.9536,0.953,0.9697,0.8467,,,,,,,,,,,,0,100,1111111111,1011111111,1,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,,1,6.6723106995883,0.578210484148775,1.09278435959106,3.69262540369722,0.755275432809232,0.006480189856183921,0.00209468483062176,,2.07595216904239,,,,,,,1,1,1063.3722480869,0.00401153203930489,1.29072359550186,0.575318712229874,0.129111021595573,0.00459650524716864,2.08487667793529,1.28873046339457,1.51626917025545,318500.0,0.23202380952381,-3.24086584275982,12.6713777539944,0.966603545747744,45.0992656813704,-0.0108587433348759,0.0,0.518793793415168,-1.46091528532384,0.693147180559945,14.6071446852389,-12.2607189790339,-2.27426229701207,-0.552831109603479,-2.04708261222846,-5.38245899310371,1.49425150262498,-5.51858205593847,2,0.23202380952380952,15.375729069475657,1.3145,3.692469923605235,0.051436384999999994,0.42121086412701336,0.25623437280416206,9.202513443014128,3.691287895072923,0.44290587999197273,1.0134090953800001,6.672305063728551,0.5782109725426899,4.367694408
13503,E3J1FG,ASDEX,1,DV-II-C,19940125,19900220,31148,1.286,1286,1.284,1.288,NB,HGELMH,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.199,1.27,5,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.688,1.751,0.3772,1.022,1.0215077143992,1.022,0.0,0.0,0.0,0.0,0.4566,4.844,25.414450458657,0.1944,,CSS,CC,NONE,BOROA,,,1,2.436,0.0,,0.4219,0.3122,2.77,,1.601,1.029,1.029,0.007959,0.8012,0.2106,5.72562354900705,,,0.402010679871349,3.017,0,1.395e20,2.785e19,3.7e19,2.845e19,0.0,,544400.0,131700.0,54000.0,2.762e6,404020,0.0,0,1.0,2.754e6,606800.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,570000.0,1.055e6,570000.0,1,939.4,2006.0,1781.0,,,,113400.0,145700.0,33990.0,28040.0,,,,,46700.0,0.4792,0.0,0.0,0.0,0,0.0,0.04895,0.06289,0.01989,0.04672,126500.0,79830.0,2.316,1.7089999999999999,0.05464,0.04672,0.7407,0.7407,1.26,0.96,0.5279,0.7207,0.7793,0.8013,0.8315,0.8109,0.8309,0.7424,,,,,,,,,,,,0,0,1110111111,1010111111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,,1,9.4387971208796,0.319638187087005,,2.4874961041334,0.387901699785823,0.007970029143401986,0.00232038170191236,,1.7333966278265,,,,,,,1,1,1293.19130263442,0.00444352276553475,0.967758182868227,0.203225810691316,0.0733667186611248,0.00565327275755274,1.55120127695994,1.32854578096948,1.34972547679961,421900.0,0.22345971563981,-3.06358294046217,12.9525235981124,0.890357349847651,44.8533797270638,0.0217614917815127,0.0,0.523544396173765,-1.4985241243966,0.693147180559945,14.3514189620977,-12.0342588858749,-2.17322559061452,-1.59343755022563,-2.61228487042488,-5.17552065239943,1.01884732019925,-5.41630780146484,2,0.22345971563981043,15.69433986360902,1.218,2.4857093133624146,0.05690496,0.4665698903811488,0.09896905065099054,5.087204044560322,2.486907227862221,0.3528075970272502,0.9390741023999999,9.438789148268745,0.31963845707405975,4.202431296
13505,38TI66,ASDEX,1,DV-II-C,19940125,19900220,31148,1.35,1350,1.348,1.352,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.199,1.27,7,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.69,1.766,0.3821,1.009,1.00899354216117,1.009,0.0,0.0,0.0,0.0,0.4628,4.914,25.6081248192125,0.1879,,CSS,CC,NONE,BOROA,,,1,2.436,0.0,,0.4198,0.09005,2.891,,1.898,1.325,1.325,0.01015,1.116,0.1916,19.7751207107163,,,0.395384078766403,4.268,0,1.542e20,4.305e19,4.4e19,3.715e19,2.559,,719600.0,37800.0,54000.0,2.736e6,404020,0.0,0,1.0,2.732e6,665400.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,334400.0,0.0,1,1027.0,2472.0,2035.0,,,,156600.0,185900.0,94660.0,43440.0,,,,,36520.0,0.5108,0.0,0.0,0.0,0,0.0,0.0565,0.06707,0.04498,0.06112,165100.0,128600.0,2.77,2.104,0.05962,0.06112,0.7407,0.7407,1.461,1.287,0.7581,0.9823,1.03,1.045,1.074,1.068,1.097,0.9845,,,,,,,,,,,,0,0,1110111111,1010111111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,,1,9.15248135875224,0.466321627185686,0.669693413806595,2.52918631200325,0.457897706939032,0.008335888873241791,0.00368526762030522,,2.25049436398285,,,,,,,1,1,1451.63521842685,0.00705620567516971,1.56452720227322,0.233793299876375,0.0808693531222328,0.00591278308136393,1.70290715506264,1.02206736353078,1.74255830188769,419800.0,0.226094674556213,-2.79491613412387,12.9475336863687,0.890357349847651,45.2002621003264,0.0089597413714718,0.0,0.524728528934982,-1.48680145346426,0.693147180559945,14.5593508528397,-11.8349685541891,-1.90455878427622,-1.45331788785534,-2.51492035088955,-5.13063864785543,1.06160246303421,-4.95384781172717,2,0.22609467455621302,15.63647629345282,1.218,2.5290686109563527,0.07444416,0.7409015958928195,0.11080077491937379,7.421745472606002,2.5290847976976916,0.42816442816442823,0.9391727603999999,9.152473627981959,0.4663220210710464,4.153891559999999
13510,2X4F7I,ASDEX,1,DV-II-C,19940125,19900220,31151,1.248,1248,1.246,1.25,NB,HGELMH,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.197,1.226,5,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.685,1.748,0.3777,1.021,1.02036685656072,1.02,0.0,0.0,0.0,0.0,0.4573,4.842,25.3902156114163,0.1973,,CSS,CC,NONE,BOROA,,,1,2.189,0.0,,0.3847,0.3935,2.745,,1.621,1.051,1.051,0.008302,0.7851,0.2435,4.13476733163914,,,0.406530216886462,3.044,0,9.115e19,2.718e19,4.0e19,3.392e19,0.0,,378000.0,151400.0,54000.0,2.79e6,404020,0.0,0,1.0,2.782e6,578100.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,1.0e6,1.204e6,1.0e6,1,846.0,2040.0,1674.0,,,,92270.0,123500.0,63870.0,27830.0,,,,,43160.0,0.4802,0.0,0.0,0.0,0,0.0,0.04772,0.06388,0.04713,0.04514,104300.0,61180.0,1.9329999999999998,1.355,0.05397,0.04514,0.7407,0.7407,1.258,0.8587,0.4995,0.655,0.7174,0.7376,0.7627,0.7384,0.7469,0.6797,,,,,,,,,,,,0,0,1110111111,1010011111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,,1,8.58378261968265,0.354622214339409,,2.45984174967069,0.472357600441046,0.007721342346406338,0.00220248474715105,,1.78424007293995,,,,,,,1,1,982.689079725605,0.00421903518335374,0.906741946914394,0.346324942884562,0.126165735112773,0.00547687512219623,2.0759363689781,1.47167034584253,1.27408318613622,384700.0,0.224154302670623,-3.09798650759275,12.8602190887404,0.783444818540726,44.8622892068863,0.0207825391825284,0.0,0.521765563804325,-1.49542061306805,0.693147180559945,14.1193120122959,-12.07044434897,-2.31454168905202,-1.06037780335682,-2.07015887831831,-5.20722057384285,1.00978107496149,-5.46814880661096,2,0.22415430267062314,15.415309576115277,1.0945,2.457785555370563,0.04940573,0.44299869425214244,0.16686704857157608,5.6439926015076685,2.4569018979388932,0.2798430400660884,0.843321006,8.583775369271649,0.3546225138762327,3.7622343000000003
13512,0XG8OU,ASDEX,1,DV-II-C,19940125,19900220,31151,1.338,1338,1.336,1.34,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.197,1.226,7,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.685,1.773,0.3866,0.9976,0.997780489594392,0.9978,0.0,0.0,0.0,0.0,0.4685,4.96,25.6862283284492,0.1884,,CSS,CC,NONE,BOROA,,,1,2.189,0.0,,0.37879999999999997,0.1025,3.01,,2.173,1.6,1.6,0.01225,1.359,0.2187,15.6300271219512,,,0.391122424160939,4.348,0,1.674e20,4.192e19,4.9e19,4.415e19,2.117,,666200.0,38830.0,54000.0,2.743e6,404020,0.0,0,1.0,2.74e6,621100.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,282700.0,0.0,1,999.7,2086.0,1872.0,,,,154800.0,182300.0,97080.0,48790.0,,,,,35770.0,0.51,0.0,0.0,0.0,0,0.0,0.05569,0.06558,0.04499,0.05906,163200.0,127400.0,2.779,2.158,0.05873,0.05906,0.7407,0.7407,1.613,1.412,0.8695,1.071,1.141,1.146,1.174,1.172,1.187,1.087,,,,,,,,,,,,0,0,1110111111,1010111111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,,1,8.06745896565696,0.53895532887237,0.604122949062707,2.55674422693934,0.484791793808904,0.008999264820613953,0.0044803551044113,,2.73674119588173,,,,,,,1,1,1398.53811394954,0.00857662084114421,1.91608094509528,0.260166163194609,0.0864339412606676,0.00638332655163461,1.49155749077802,1.16889312977099,1.88389342349526,378800.0,0.229436201780415,-2.82920140266636,12.8447636402941,0.783444818540726,45.2188327361458,-0.00240288461631031,0.0,0.521765563804325,-1.47213027601223,0.693147180559945,14.5846924248002,-11.8729679498955,-2.04575658412563,-1.34643476288712,-2.4483748416479,-5.05406591443127,1.10194007876078,-4.75871528441663,2,0.22943620178041543,15.58992780442033,1.0945,2.557199420397792,0.06464117,0.9005451883201422,0.11957469567708533,8.577747714889123,2.5572494233778382,0.4350806451612903,0.8444056117200001,8.067452151365888,0.5389557841088461,3.6803503770000003
13517,7122NS,ASDEX,1,DV-II-C,19940125,19900220,31152,1.24,1240,1.238,1.242,NB,HGELMH,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.199,1.223,5,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.683,1.751,0.3796,1.016,1.01614231250669,1.016,0.0,0.0,0.0,0.0,0.46,4.864,25.4240225949059,0.1972,,CSS,CC,NONE,BOROA,,,1,1.942,0.0,,0.3442,0.4972,2.765,,1.73,1.162,1.162,0.009285,0.8411,0.3015,2.92440544247788,,,0.407450566330006,2.964,0,9.155e19,2.643e19,3.9e19,3.282e19,0.0,,340500.0,171200.0,54000.0,2.733e6,404020,0.0,0,1.0,2.724e6,555500.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,1.0e6,1.124e6,1.0e6,1,740.8,1782.0,1521.0,,,,79050.0,109200.0,53310.0,24850.0,,,,,40750.0,0.4786,0.0,0.0,0.0,0,0.0,0.04171,0.05762,0.03979,0.03717,90550.0,49800.0,1.895,1.3399999999999999,0.04778,0.03717,0.7407,0.7407,1.248,0.7962,0.4824,0.6033,0.6748,0.6886,0.7122,0.6902,0.6873,0.6395,,,,,,,,,,,,0,0,1110111111,1010011111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,,1,7.60341950596208,0.389824604268623,,2.45428545849675,0.589808502602408,0.007899850897072767,0.00226889938342856,,1.98859558744916,,,,,,,1,1,817.774694863078,0.00434367484744735,0.930297537420322,0.482544952044647,0.174518969998064,0.00560349417318279,2.17908430181783,1.47559591373439,1.18340789826571,344200.0,0.225549613784908,-3.29225329467298,12.7489781627596,0.663718369869133,44.8356564743207,0.0158733491562902,0.0,0.520577915208669,-1.48921512745503,0.693147180559945,14.1081801719271,-12.2593845895371,-2.62853492480384,-0.728681197683301,-1.7457218326576,-5.1843649163259,1.0170406349743,-5.43903455010793,2,0.2255496137849079,15.244920034123528,0.971,2.454320027937848,0.036092070000000004,0.45608585898197157,0.22928247572025168,6.204256511330622,2.4539762961287344,0.2754934210526316,0.7489781312,7.603413083628374,0.38982493353965836,3.320680176
13526,SHMQO6,ASDEX,1,DV-II-C,19940125,19900220,31153,1.323,1323,1.321,1.325,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.197,1.263,7,NONE,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.678,1.746,0.3791,1.016,1.01638816774261,1.016,0.0,0.0,0.0,0.0,0.4589,4.838,25.3151023163091,0.2028,,CSS,CC,NONE,BOROA,,,1,2.006,0.0,,0.4216,0.1455,2.334,,1.73,1.2,1.2,0.0135,0.9631,0.2318,12.2040305704467,,,0.482987218584813,3.65,0,1.359e20,3.282e19,5.2e19,3.5e19,2.861,,561400.0,61350.0,54000.0,2.659e6,404020,0.0,0,1.0,2.654e6,752000.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,200000.0,430500.0,200000.0,1,828.0,1699.0,1553.0,,,,135400.0,168700.0,59710.0,35560.0,,,,,40700.0,0.5045,0.0,0.0,0.0,0,0.0,0.05381,0.06704,0.03386,0.05932,145300.0,104600.0,2.5149999999999997,1.763,0.05777,0.05932,0.7407,0.7407,1.429,1.181,0.7168,0.9045,0.9887,0.9879,1.031,1.012,1.023,0.9553,,,,,,,,,,,,0,0,1110111111,1010111111,0,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,,1,9.3377776314828,0.390885298841754,0.786804548492085,2.07044816409443,0.487913135197478,0.01002806868913991,0.00449149758789157,,2.4351060483871,,,,,,,1,1,1402.32619477977,0.00859654509676817,1.55062955262019,0.172191367736854,0.0737752218238448,0.00711307405671339,1.21155834236329,1.58439975624619,1.74576700719342,421600.0,0.225923718712753,-2.82480876171241,12.9518122762093,0.696142689539744,45.0438439344813,0.0158733491562902,0.0,0.517602608045014,-1.48755786450486,0.693147180559945,14.38252746138,-11.8335775486087,-2.12866607217266,-1.75914881753158,-2.60673235139595,-4.94582077182518,0.847583533864364,-4.7563948893729,2,0.22592371871275327,15.68012714395893,1.003,2.0709782782385555,0.05949795999999999,0.902637235160658,0.08288038919490107,6.221138004032259,2.0701873530893153,0.3644067796610169,0.7726421935999999,9.337769744199452,0.39088562900872026,3.4199250879999994
13566,5JW2Y0,ASDEX,1,DV-II-C,19940125,19900518,31779,1.243,1243,1.241,1.245,NB,HGELMH,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.199,1.237,5,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,SN,1.677,1.742,0.3846,1.017,1.01722296011554,1.017,0.0,0.0,0.0,0.0,0.4727,4.981,25.6799046446476,0.1984,,CSS,CC,NONE,BOROB,,,1,1.751,0.0,,0.282,0.3094,3.135,,1.666,1.076,1.076,0.007083,0.8372,0.3065,3.83650336134454,,,0.359025094859371,2.617,0,6.326e19,2.309e19,3.5e19,3.532e19,0.0,,320300.0,87240.0,51500.0,1.789e6,404020,0.0,0,1.0,1.719e6,316600.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,600000.0,774800.0,600000.0,1,672.4,1473.0,1327.0,,,,52610.0,67610.0,21030.0,20460.0,,,,,20010.0,0.5117,0.0,0.0,0.0,0,0.0,0.04315,0.05545,0.02364,0.04187,57260.0,37250.0,1.206,0.8896,0.04747,0.04187,0.7407,0.7407,1.399,0.9055,0.6106,0.7318,0.7913,0.8191,0.8183,0.7935,0.7769,0.7241,,,,,,,,,,,,0,0,1111111111,1011011111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,,1,6.06849561766756,0.431243617014565,,2.78532062053127,0.696322342994411,0.00681167231153704,0.00203890028463764,,1.69146711765957,,,,,,,1,1,676.522278968855,0.00390263042359386,0.931973885908072,0.6829658420842,0.217851943248549,0.00483163120477016,2.17731188726722,1.51580770896492,1.32161959380946,282000.0,0.229338103756708,-3.17318569895109,12.5496623499203,0.560187053303715,44.7111453904349,0.0168571170664228,0.0,0.517006482841072,-1.47255792866853,0.405465108108164,13.6985272024785,-12.1154147770381,-2.61299864564737,-0.38131043225172,-1.5239396063366,-5.33257114477852,1.14262917408488,-5.54610448560941,2,0.2293381037567084,15.117554091319953,1.1673333333333333,2.7855354735611972,0.048876246666666665,0.4097761944773555,0.32354236059409147,6.863461129787234,2.7849249256917745,0.17859867496486648,0.6848829881999998,6.0684904918286,0.4312439812707735,2.986346259
13582,2Q6KOQ,ASDEX,1,DV-II-C,19940125,19900605,32027,1.31,1310,1.308,1.312,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.197,1.229,7,BT2P4,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN,1.669,1.766,0.3965,0.9878,0.987855782886068,0.9878,0.0,0.0,0.0,0.0,0.4879,5.116,25.9663038653902,0.1946,,CSS,CC,NONE,BOROB,,,1,1.623,0.0,,0.2783,0.08484,3.3,,2.378,1.801,1.801,0.0133,1.504,0.3744,13.7417677628477,,,0.368547012914409,3.5309999999999997,0,7.123e19,3.251e19,4.3e19,4.15e19,2.067,,577600.0,23610.0,53000.0,2.025e6,404020,0.0,0,1.0,2.021e6,468200.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,52270.0,0.0,1,820.1,1456.0,1379.0,,,,91590.0,109700.0,63640.0,29560.0,,,,,27960.0,0.4969,0.0,0.0,0.0,0,0.0,0.04477,0.05363,0.04037,0.04488,98710.0,70750.0,2.045,1.5759999999999998,0.04828,0.04488,0.7407,0.7407,1.616,1.29,0.8697,0.9665,1.097,1.093,1.111,1.095,1.064,1.023,,,,,,,,,,,,0,100,1111111111,1011111111,1,1,1,0,1,1,1,1,1,0,1,0,0,1111111111,11111100,0,,1,5.63478457627204,0.626643299704654,0.731250650608164,2.71335803834677,0.581766820857036,0.009636135962176119,0.00438724855543673,,3.07538963348904,,,,,,,1,1,927.201832532071,0.00839999159276601,1.94234940344268,0.490250916002651,0.148560883637167,0.00683506972720951,1.57031613712825,1.3226699477084,1.76924191873796,278300.0,0.237567405632115,-3.1037630177677,12.536454947514,0.484276288532454,45.0106978838331,-0.0122750308756126,0.0,0.512224644679698,-1.43730388258693,0.693147180559945,14.2704005494,-12.1059025945343,-2.61948672923524,-0.712837945467547,-1.90676041393998,-4.98568860736455,1.19392246847243,-4.77952457399456,2,0.23756740563211504,15.282983733294923,0.8115,2.7133068484770058,0.03642012,0.8819991172404312,0.21603043651816675,9.973346294466404,2.7131536316923115,0.3080531665363565,0.6356685621,5.634779816773116,0.6266438290080528,2.6757397986000004
