ind,id,PHASE,TOK,IP,BT,NEL,PLTH,RGEO,KAREA,EPS,MEFF,TAUTH,DATE,SHOT,TIME,Q95,ZEFF,AMIN,VOL,POHM,PNBI,DWDIA,DWMHD,PICRH,PECRH,PL,PFLOSS,TAV,LCOULOMB,QCYL5,TAUBOHM,RHOSTAR,BETASTAR,NUSTAR,OMEGACYCL
13960,2VOIGI,HGELM,AUG,-0.22552137610017395,0.41475515501525706,1.8475094843325468,2.1065702090680882,0.5116253039365549,0.5031965966014995,-1.238329268025343,0.6931471805599453,-3.17414149352803,19960507,8041,2.1,1.122979645116404,,0.4835,12.73,268800.0,9.91e6,,-74700.0,0.0,0.0,1.02e7,1.96e6,1008.4234937106,15.073991774212804,0.7992996334400871,0.03166531,-4.729103112509915,0.6833786351946908,-1.6260509881466025,0.757
13961,CTDEGM,HGELM,AUG,-0.22401893435016368,0.4154154389613324,2.090257834113685,1.8484548129046001,0.5080216964332565,0.4824261492442928,-1.2234144859405214,0.6931471805599453,-2.6491682733659876,19960507,8042,1.6,1.1226542831483477,,0.489,12.71,339600.0,7.402e6,103400.0,91200.0,0.0,0.0,7.6e6,1.253e6,1033.47307470261,14.977154432517587,0.8041513100595028,0.053562824999999994,-4.728806154439837,0.9493432502790318,-1.4599452662257433,0.7575
13964,F7RSI2,HGELM,AUG,-0.0007002451143934259,0.9186878564738765,1.8685661774678202,1.8341801851120072,0.5050087384444258,0.462475362824944,-1.2088124991929001,0.6931471805599453,-2.5297366657057943,19960507,8044,3.0,1.3875435805203225,,0.4947,12.71,228400.0,7.482e6,,-13840.0,0.0,0.0,7.68e6,1.419e6,1434.57449586226,15.415943500255974,1.0899563696055659,0.09983903999999999,-5.079695981003446,0.0490499980235246,-2.0477580164370606,1.253
13966,4RQGW9,HGELM,AUG,-0.001200720576518988,0.9190868191761564,1.951608170169951,1.4724720573609429,0.5050087384444258,0.4668737362368079,-1.2092168663637963,0.6931471805599453,-2.3871630694693433,19960507,8045,2.0,1.3737155789130306,,0.4945,12.76,373600.0,4.918e6,36200.0,29690.0,0.0,0.0,5.23e6,876600.0,1054.96571788885,15.067062488734503,1.0925346368999806,0.115184115,-5.233370584120031,-0.17606594984930685,-1.3697023722407902,1.2535
13967,CHGNS2,HGELM,AUG,-0.00040008002133980235,0.9182887345368281,1.8545777616202062,2.0541237336955462,0.5062150112083075,0.461845441544272,-1.2120422449256272,0.6931471805599453,-2.6400177907103832,19960507,8045,2.85,1.3937663759585917,,0.4937,12.66,182700.0,9.91e6,,4397.0,0.0,0.0,1.0e7,2.221e6,1629.11858693412,15.550108545853,1.0840038638738914,0.08937840000000001,-5.0136879672609425,0.16303066372322603,-2.307324369056827,1.2525
13968,RZCX5A,HGELM,AUG,-0.22301855912605886,0.41475515501525706,2.024721329479603,1.8261608959453874,0.5080216964332565,0.48365995569322123,-1.223823567558008,0.6931471805599453,-2.654272495421739,19960509,8087,1.6,1.121351775637599,,0.4888,12.7,288000.0,7.397e6,112400.0,134700.0,0.0,0.0,7.51e6,1.302e6,1074.31420152468,15.048680143503258,0.8022824297287638,0.053254949999999995,-4.708358059541961,0.923884772205719,-1.599487659127452,0.757
13969,WCO5OO,HGELM,AUG,-0.22426918460172005,0.41475515501525706,1.8598852982756555,2.1077860146889784,0.5122246446796981,0.5038010088290262,-1.2401703307823388,0.6931471805599453,-3.153088084330198,19960509,8087,2.1,1.1200475693881746,,0.4829,12.71,308600.0,9.914e6,,-61790.0,0.0,0.0,1.02e7,1.997e6,1019.33737248125,15.07856843454342,0.7955622072333814,0.03233904,-4.722479106844977,0.7065190164399645,-1.6352772331860947,0.757
13972,L1B9DZ,HGELM,AUG,-0.22401893435016368,0.41475515501525706,2.0800663464486777,1.851599469584072,0.5098251234324072,0.48427628853245414,-1.2268552444556846,0.6931471805599453,-2.622101888965845,19960509,8090,1.9,1.1220032414586854,,0.4882,12.71,249900.0,7.441e6,,469.2,0.0,0.0,7.65e6,1.28e6,1076.40283295153,15.022949900830508,0.8008504753756902,0.054996050000000005,-4.706158676737542,0.9811720549865838,-1.5448194497889427,0.757
13975,SCOKNW,HGELM,AUG,0.18148787604537706,1.0899078480379634,2.168024599598351,1.5539252025038415,0.5074198306311578,0.4725005094443228,-1.2173063351954012,0.6931471805599453,-2.1803674602697964,19960509,8092,1.8,1.3501489144835375,,0.4917,12.71,398300.0,4.979e6,,-112500.0,0.0,0.0,5.47e6,734600.0,1139.83507664777,15.03622958484586,1.073091193911335,0.168031,-5.359825580924189,-0.22391626731896347,-1.3149831866230512,1.487
13977,NIJVMQ,HSELM,AUG,0.17981842657583597,1.0899078480379634,2.2440021355617477,1.2029723039923526,0.5128236264286637,0.4799539600989037,-1.231288614972899,0.6931471805599453,-2.084253098677058,19960509,8092,2.25,1.3166762942390207,,0.4875,12.66,757200.0,2.907e6,,-85120.0,0.0,0.0,3.75e6,426000.0,820.096899578653,14.669024459043111,1.0577400599990014,0.1849828,-5.51585527585472,-0.47715508917661575,-0.59427135716127,1.487
13978,VZ4LZ6,HSELM,AUG,0.17981842657583597,1.0899078480379634,2.2763437817888184,1.1939224684724346,0.5116253039365549,0.47374661552457,-1.2266091791056748,0.6931471805599453,-2.096384262410148,19960509,8092,3.35,1.3158718968233447,,0.4892,12.65,850900.0,2.872e6,,-9415.0,0.0,0.0,3.74e6,442300.0,779.255664580032,14.601770320327763,1.0597429543169312,0.1827523,-5.5448780470307435,-0.4958967585513609,-0.4705729764260913,1.487
13981,L9KK3M,HGELM,AUG,-0.22351862164429287,0.7040871205982796,1.8172647596364169,1.2208299213923588,0.5025918188388871,0.4586898693454622,-1.1973402807658065,0.6931471805599453,-2.332013903684858,19960509,8095,1.8,1.3957495198906458,,0.4992,12.86,156600.0,3.854e6,28540.0,27310.0,0.0,0.0,3.97e6,579100.0,984.017818281204,15.06461464840882,1.1130817812168226,0.0981681,-5.0626403243308316,0.0499704911804613,-1.3646538214837731,1.011
13983,57SXMK,HGELM,AUG,-0.22527081233038385,0.7040871205982796,1.7628454590634126,0.8020015854720274,0.5056120567131032,0.47685510419483734,-1.20880957312655,0.6931471805599453,-2.069887328875024,19960509,8095,3.0,1.3957495198906458,,0.495,12.92,336200.0,2.058e6,,9141.0,0.0,0.0,2.39e6,164200.0,883.964527965618,14.98459722889448,1.1129117669483857,0.12758819999999998,-5.107804804744725,-0.11167587919338333,-1.1898905911786244,1.011
13985,4UYIHZ,HGELM,AUG,-0.22401893435016368,0.7040871205982796,1.8213182714695995,1.2208299213923588,0.5025918188388871,0.4593217808988751,-1.1981418840151428,0.6931471805599453,-2.340494666067266,19960509,8096,1.8,1.3940144841350286,,0.4988,12.85,161400.0,3.853e6,45060.0,26050.0,0.0,0.0,3.97e6,579600.0,973.943183106041,15.052296855968944,1.112604865535228,0.09733908,-5.066984239343138,0.04373296649035826,-1.3401107458391657,1.011
